crime_id,latitude,longitude,district,area_name,road_name,crime_type,crime_severity,crime_date,crime_time,victim_gender,police_station,risk_score
C09701,28.678812,77.272301,North-East Delhi,Seelampur,Seelampur Main Road,Assault,4,2024-09-29,01:08:52,Male,Jyoti Nagar Police Station,69
C09702,28.66,77.265329,North-East Delhi,Seelampur,Gautam Puri Road,Chain Snatching,3,2025-03-26,10:03:01,Female,Jyoti Nagar Police Station,29
C09703,28.696465,77.275391,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Chain Snatching,3,2025-07-01,20:41:50,Female,Jyoti Nagar Police Station,51
C09704,28.66,77.249074,North-East Delhi,Seelampur,Gautam Puri Road,Robbery,4,2025-05-03,21:27:47,Male,Jyoti Nagar Police Station,84
C09705,28.684368,77.294838,North-East Delhi,Shahdara,Loni Road,Harassment,2,2025-03-29,17:29:28,Female,Jyoti Nagar Police Station,29
C09706,28.666272,77.260123,North-East Delhi,Seelampur,Pushta Road,Vehicle Theft,2,2025-04-24,17:10:55,Female,Jyoti Nagar Police Station,14
C09707,28.706397,77.271031,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Robbery,4,2025-03-06,07:01:20,Male,Jyoti Nagar Police Station,41
C09708,28.66,77.266251,North-East Delhi,Seelampur,Pushta Road,Snatching,3,2025-03-24,02:28:16,Other,Jyoti Nagar Police Station,54
C09709,28.666542,77.27117,North-East Delhi,Seelampur,Seelampur Main Road,Assault,4,2025-02-25,21:22:51,Female,Jyoti Nagar Police Station,69
C09710,28.680856,77.285638,North-East Delhi,Shahdara,Chhajjupur Road,Snatching,3,2025-04-22,20:48:32,Female,Jyoti Nagar Police Station,69
C09711,28.696411,77.28609,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Burglary,3,2025-01-13,19:25:16,Female,Jyoti Nagar Police Station,51
C09712,28.666227,77.279025,North-East Delhi,Seelampur,Gautam Puri Road,Burglary,3,2025-01-16,09:01:49,Male,Jyoti Nagar Police Station,44
C09713,28.687849,77.279366,North-East Delhi,Yamuna Vihar,Wazirabad Road,Theft,2,2024-08-23,15:04:49,Female,Jyoti Nagar Police Station,26
C09714,28.67546,77.288412,North-East Delhi,Shahdara,Grand Trunk Road,Vehicle Theft,2,2025-01-18,01:06:55,Other,Jyoti Nagar Police Station,39
C09715,28.68597,77.283568,North-East Delhi,Shahdara,Grand Trunk Road,Harassment,2,2025-02-25,21:46:39,Female,Jyoti Nagar Police Station,39
C09716,28.673853,77.278364,North-East Delhi,Shahdara,Grand Trunk Road,Theft,2,2025-06-28,15:38:20,Male,Jyoti Nagar Police Station,14
C09717,28.677883,77.261807,North-East Delhi,Seelampur,Pushta Road,Harassment,2,2024-08-24,18:45:27,Female,Jyoti Nagar Police Station,14
C09718,28.66,77.265063,North-East Delhi,Seelampur,Pushta Road,Harassment,2,2024-11-01,22:42:02,Female,Jyoti Nagar Police Station,39
C09719,28.66,77.276283,North-East Delhi,Seelampur,Gautam Puri Road,Burglary,3,2024-12-31,22:02:53,Female,Jyoti Nagar Police Station,54
C09720,28.674438,77.278763,North-East Delhi,Shahdara,Loni Road,Snatching,3,2024-10-22,11:28:42,Other,Jyoti Nagar Police Station,44
C09721,28.667401,77.281685,North-East Delhi,Shahdara,Chhajjupur Road,Chain Snatching,3,2024-09-15,09:15:10,Female,Jyoti Nagar Police Station,29
C09722,28.66,77.25275,North-East Delhi,Seelampur,Gautam Puri Road,Assault,4,2025-01-06,01:41:05,Female,Jyoti Nagar Police Station,69
C09723,28.667282,77.260737,North-East Delhi,Seelampur,Pushta Road,Assault,4,2024-09-26,12:00:53,Other,Jyoti Nagar Police Station,44
C09724,28.671694,77.272957,North-East Delhi,Seelampur,Pushta Road,Theft,2,2025-02-17,20:48:12,Male,Jyoti Nagar Police Station,39
C09725,28.675084,77.290151,North-East Delhi,Shahdara,Grand Trunk Road,Snatching,3,2024-07-21,20:08:25,Male,Jyoti Nagar Police Station,54
C09726,28.701146,77.272907,North-East Delhi,Yamuna Vihar,Wazirabad Road,Assault,4,2025-05-23,08:36:11,Male,Jyoti Nagar Police Station,41
C09727,28.670186,77.291616,North-East Delhi,Shahdara,Loni Road,Theft,2,2025-04-23,22:13:54,Female,Jyoti Nagar Police Station,39
C09728,28.697296,77.269729,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Assault,4,2024-12-09,14:39:40,Male,Jyoti Nagar Police Station,41
C09729,28.663684,77.289424,North-East Delhi,Shahdara,Grand Trunk Road,Snatching,3,2025-05-01,13:15:40,Male,Jyoti Nagar Police Station,29
C09730,28.66,77.258653,North-East Delhi,Seelampur,Seelampur Main Road,Vehicle Theft,2,2025-02-10,01:31:26,Female,Jyoti Nagar Police Station,39
C09731,28.675251,77.267434,North-East Delhi,Seelampur,Pushta Road,Burglary,3,2025-04-07,02:40:34,Female,Jyoti Nagar Police Station,54
C09732,28.696673,77.286409,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Harassment,2,2024-11-30,18:41:56,Female,Jyoti Nagar Police Station,11
C09733,28.702474,77.255235,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Burglary,3,2024-07-26,21:43:08,Male,Jyoti Nagar Police Station,66
C09734,28.661113,77.264309,North-East Delhi,Seelampur,Pushta Road,Snatching,3,2024-10-27,08:08:07,Female,Jyoti Nagar Police Station,29
C09735,28.715694,77.262695,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Robbery,4,2024-09-20,09:46:40,Male,Jyoti Nagar Police Station,41
C09736,28.707325,77.263913,North-East Delhi,Yamuna Vihar,Wazirabad Road,Harassment,2,2024-07-12,12:56:20,Female,Jyoti Nagar Police Station,11
C09737,28.673352,77.288772,North-East Delhi,Shahdara,Grand Trunk Road,Snatching,3,2025-05-24,20:07:48,Female,Jyoti Nagar Police Station,54
C09738,28.680658,77.289325,North-East Delhi,Shahdara,Grand Trunk Road,Robbery,4,2024-10-27,09:47:37,Male,Jyoti Nagar Police Station,44
C09739,28.668776,77.264811,North-East Delhi,Seelampur,Pushta Road,Chain Snatching,3,2025-01-11,22:27:39,Female,Jyoti Nagar Police Station,54
C09740,28.66,77.274428,North-East Delhi,Seelampur,Seelampur Main Road,Chain Snatching,3,2024-07-17,15:17:40,Female,Jyoti Nagar Police Station,29
C09741,28.66,77.27349,North-East Delhi,Seelampur,Gautam Puri Road,Harassment,2,2025-06-06,22:59:38,Male,Jyoti Nagar Police Station,39
C09742,28.661612,77.269694,North-East Delhi,Seelampur,Seelampur Main Road,Robbery,4,2024-09-03,20:20:25,Female,Jyoti Nagar Police Station,69
C09743,28.711903,77.272153,North-East Delhi,Yamuna Vihar,Wazirabad Road,Assault,4,2025-02-26,12:24:16,Female,Jyoti Nagar Police Station,56
C09744,28.667391,77.273861,North-East Delhi,Seelampur,Gautam Puri Road,Assault,4,2024-11-15,22:15:54,Female,Jyoti Nagar Police Station,69
C09745,28.703514,77.267358,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Vehicle Theft,2,2025-04-03,09:56:14,Female,Jyoti Nagar Police Station,11
C09746,28.675145,77.292452,North-East Delhi,Shahdara,Grand Trunk Road,Theft,2,2024-08-08,18:42:58,Female,Jyoti Nagar Police Station,14
C09747,28.666044,77.265097,North-East Delhi,Seelampur,Seelampur Main Road,Snatching,3,2025-03-17,20:42:25,Male,Jyoti Nagar Police Station,54
C09748,28.692172,77.270871,North-East Delhi,Yamuna Vihar,Wazirabad Road,Theft,2,2025-04-06,09:44:21,Male,Jyoti Nagar Police Station,11
C09749,28.668094,77.271002,North-East Delhi,Seelampur,Seelampur Main Road,Harassment,2,2025-01-14,23:58:39,Female,Jyoti Nagar Police Station,39
C09750,28.680977,77.293572,North-East Delhi,Shahdara,Loni Road,Harassment,2,2025-04-18,11:33:14,Female,Jyoti Nagar Police Station,14
C09751,28.6752,77.284419,North-East Delhi,Shahdara,Loni Road,Assault,4,2024-08-10,23:38:50,Other,Jyoti Nagar Police Station,69
C09752,28.662331,77.277904,North-East Delhi,Seelampur,Seelampur Main Road,Chain Snatching,3,2025-01-29,01:28:09,Male,Jyoti Nagar Police Station,54
C09753,28.707368,77.280346,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Robbery,4,2024-09-08,14:55:11,Female,Jyoti Nagar Police Station,41
C09754,28.66,77.272311,North-East Delhi,Seelampur,Gautam Puri Road,Harassment,2,2024-08-05,03:32:59,Female,Jyoti Nagar Police Station,39
C09755,28.66153,77.269479,North-East Delhi,Seelampur,Seelampur Main Road,Robbery,4,2024-10-05,16:17:26,Other,Jyoti Nagar Police Station,44
C09756,28.670505,77.257273,North-East Delhi,Seelampur,Gautam Puri Road,Theft,2,2024-12-31,15:55:20,Female,Jyoti Nagar Police Station,14
C09757,28.664821,77.281129,North-East Delhi,Shahdara,Chhajjupur Road,Vehicle Theft,2,2024-09-16,20:24:09,Male,Jyoti Nagar Police Station,39
C09758,28.66,77.283901,North-East Delhi,Seelampur,Gautam Puri Road,Vehicle Theft,2,2025-03-13,14:13:16,Male,Jyoti Nagar Police Station,14
C09759,28.694024,77.283796,North-East Delhi,Yamuna Vihar,Wazirabad Road,Burglary,3,2025-01-04,21:14:32,Male,Jyoti Nagar Police Station,51
C09760,28.667711,77.290418,North-East Delhi,Shahdara,Grand Trunk Road,Burglary,3,2024-10-12,10:17:19,Male,Jyoti Nagar Police Station,29
C09761,28.66,77.275102,North-East Delhi,Seelampur,Seelampur Main Road,Chain Snatching,3,2024-08-02,20:11:15,Female,Jyoti Nagar Police Station,54
C09762,28.673889,77.258306,North-East Delhi,Seelampur,Gautam Puri Road,Theft,2,2025-04-25,23:03:39,Male,Jyoti Nagar Police Station,54
C09763,28.67081,77.283648,North-East Delhi,Shahdara,Chhajjupur Road,Theft,2,2025-02-17,22:36:27,Male,Jyoti Nagar Police Station,39
C09764,28.676542,77.3,North-East Delhi,Shahdara,Grand Trunk Road,Burglary,3,2025-04-27,20:15:22,Female,Jyoti Nagar Police Station,54
C09765,28.675972,77.29428,North-East Delhi,Shahdara,Grand Trunk Road,Burglary,3,2025-02-24,23:19:48,Male,Jyoti Nagar Police Station,54
C09766,28.684761,77.27756,North-East Delhi,Shahdara,Grand Trunk Road,Burglary,3,2024-11-03,16:10:54,Male,Jyoti Nagar Police Station,54
C09767,28.669321,77.298977,North-East Delhi,Shahdara,Grand Trunk Road,Robbery,4,2024-07-15,19:30:51,Male,Jyoti Nagar Police Station,69
C09768,28.669384,77.259661,North-East Delhi,Seelampur,Pushta Road,Assault,4,2025-05-09,22:17:42,Female,Jyoti Nagar Police Station,69
C09769,28.667719,77.271348,North-East Delhi,Seelampur,Gautam Puri Road,Robbery,4,2025-04-06,11:09:59,Other,Jyoti Nagar Police Station,44
C09770,28.660515,77.279411,North-East Delhi,Shahdara,Grand Trunk Road,Robbery,4,2025-05-19,23:41:30,Female,Jyoti Nagar Police Station,69
C09771,28.679871,77.268136,North-East Delhi,Shahdara,Grand Trunk Road,Burglary,3,2025-06-12,22:26:49,Male,Jyoti Nagar Police Station,89
C09772,28.668462,77.265975,North-East Delhi,Seelampur,Pushta Road,Snatching,3,2025-04-30,21:07:51,Female,Jyoti Nagar Police Station,54
C09773,28.666144,77.263159,North-East Delhi,Seelampur,Gautam Puri Road,Assault,4,2024-08-26,07:57:00,Male,Jyoti Nagar Police Station,44
C09774,28.673145,77.281198,North-East Delhi,Shahdara,Grand Trunk Road,Snatching,3,2025-07-04,23:38:19,Female,Jyoti Nagar Police Station,54
C09775,28.680702,77.286156,North-East Delhi,Shahdara,Chhajjupur Road,Snatching,3,2025-05-14,13:51:07,Female,Jyoti Nagar Police Station,44
C09776,28.670163,77.3,North-East Delhi,Shahdara,Grand Trunk Road,Harassment,2,2025-06-08,23:37:05,Female,Jyoti Nagar Police Station,39
C09777,28.664821,77.3,North-East Delhi,Shahdara,Grand Trunk Road,Robbery,4,2025-05-27,22:35:28,Female,Jyoti Nagar Police Station,69
C09778,28.690846,77.264555,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Burglary,3,2024-10-15,09:07:22,Male,Jyoti Nagar Police Station,41
C09779,28.680291,77.284044,North-East Delhi,Shahdara,Chhajjupur Road,Harassment,2,2025-02-09,09:40:13,Female,Jyoti Nagar Police Station,14
C09780,28.693243,77.269563,North-East Delhi,Yamuna Vihar,Wazirabad Road,Robbery,4,2025-04-18,06:04:28,Female,Jyoti Nagar Police Station,56
C09781,28.704737,77.278014,North-East Delhi,Yamuna Vihar,Wazirabad Road,Burglary,3,2025-06-08,21:00:17,Male,Jyoti Nagar Police Station,51
C09782,28.667663,77.253945,North-East Delhi,Seelampur,Seelampur Main Road,Assault,4,2025-01-31,02:42:49,Female,Jyoti Nagar Police Station,84
C09783,28.694568,77.282404,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Harassment,2,2025-05-18,19:32:47,Female,Jyoti Nagar Police Station,36
C09784,28.664841,77.275536,North-East Delhi,Seelampur,Pushta Road,Theft,2,2025-01-19,10:20:04,Female,Jyoti Nagar Police Station,14
C09785,28.66881,77.253734,North-East Delhi,Seelampur,Gautam Puri Road,Robbery,4,2024-09-30,15:54:25,Female,Jyoti Nagar Police Station,59
C09786,28.707153,77.273094,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Theft,2,2024-08-08,15:19:08,Male,Jyoti Nagar Police Station,11
C09787,28.673574,77.286041,North-East Delhi,Shahdara,Chhajjupur Road,Assault,4,2025-04-03,10:51:05,Male,Jyoti Nagar Police Station,44
C09788,28.66,77.278296,North-East Delhi,Seelampur,Seelampur Main Road,Robbery,4,2025-06-16,14:27:45,Male,Jyoti Nagar Police Station,44
C09789,28.675554,77.293118,North-East Delhi,Shahdara,Loni Road,Harassment,2,2024-09-20,06:21:54,Male,Jyoti Nagar Police Station,14
C09790,28.702446,77.279532,North-East Delhi,Yamuna Vihar,Wazirabad Road,Vehicle Theft,2,2025-01-16,04:16:51,Male,Jyoti Nagar Police Station,36
C09791,28.677777,77.258747,North-East Delhi,Seelampur,Gautam Puri Road,Snatching,3,2025-02-05,18:38:57,Male,Jyoti Nagar Police Station,44
C09792,28.662356,77.297161,North-East Delhi,Shahdara,Chhajjupur Road,Theft,2,2024-11-05,11:54:24,Male,Jyoti Nagar Police Station,24
C09793,28.673746,77.295079,North-East Delhi,Shahdara,Grand Trunk Road,Harassment,2,2025-05-24,12:24:48,Female,Jyoti Nagar Police Station,14
C09794,28.662777,77.283093,North-East Delhi,Seelampur,Gautam Puri Road,Theft,2,2024-08-16,18:17:37,Female,Jyoti Nagar Police Station,14
C09795,28.685135,77.298179,North-East Delhi,Shahdara,Loni Road,Assault,4,2024-07-28,15:41:59,Male,Jyoti Nagar Police Station,44
C09796,28.664272,77.282105,North-East Delhi,Shahdara,Grand Trunk Road,Snatching,3,2024-10-31,10:03:42,Male,Jyoti Nagar Police Station,29
C09797,28.661602,77.275433,North-East Delhi,Shahdara,Loni Road,Robbery,4,2024-08-20,16:10:58,Male,Jyoti Nagar Police Station,69
C09798,28.70482,77.267329,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Burglary,3,2025-02-25,19:05:00,Male,Jyoti Nagar Police Station,51
C09799,28.696754,77.269124,North-East Delhi,Yamuna Vihar,Wazirabad Road,Snatching,3,2024-11-10,23:53:48,Female,Jyoti Nagar Police Station,51
C09800,28.707275,77.262342,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Theft,2,2024-10-30,16:29:07,Male,Jyoti Nagar Police Station,11
C09801,28.666192,77.263218,North-East Delhi,Seelampur,Gautam Puri Road,Robbery,4,2025-03-12,19:45:42,Other,Jyoti Nagar Police Station,69
C09802,28.700638,77.285866,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Robbery,4,2025-05-21,08:00:44,Male,Jyoti Nagar Police Station,66
C09803,28.666482,77.286972,North-East Delhi,Shahdara,Grand Trunk Road,Snatching,3,2025-03-16,10:28:18,Female,Jyoti Nagar Police Station,29
C09804,28.687527,77.263901,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Harassment,2,2025-01-18,18:17:52,Female,Jyoti Nagar Police Station,26
C09805,28.66,77.252031,North-East Delhi,Seelampur,Gautam Puri Road,Chain Snatching,3,2024-10-09,22:10:05,Female,Jyoti Nagar Police Station,54
C09806,28.66,77.269406,North-East Delhi,Seelampur,Gautam Puri Road,Robbery,4,2024-07-27,21:32:08,Male,Jyoti Nagar Police Station,69
C09807,28.674523,77.288469,North-East Delhi,Shahdara,Chhajjupur Road,Robbery,4,2024-12-21,16:54:13,Female,Jyoti Nagar Police Station,44
C09808,28.667635,77.3,North-East Delhi,Shahdara,Loni Road,Snatching,3,2025-05-09,15:03:02,Male,Jyoti Nagar Police Station,29
C09809,28.68754,77.259812,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Harassment,2,2024-12-16,02:25:33,Male,Jyoti Nagar Police Station,51
C09810,28.668304,77.287054,North-East Delhi,Shahdara,Loni Road,Robbery,4,2024-09-15,15:08:26,Male,Jyoti Nagar Police Station,44
C09811,28.688319,77.277383,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Assault,4,2025-01-10,13:21:22,Male,Jyoti Nagar Police Station,56
C09812,28.671366,77.264583,North-East Delhi,Seelampur,Seelampur Main Road,Vehicle Theft,2,2024-11-23,22:01:58,Female,Jyoti Nagar Police Station,39
C09813,28.676135,77.261878,North-East Delhi,Seelampur,Pushta Road,Harassment,2,2024-09-25,20:50:51,Female,Jyoti Nagar Police Station,54
C09814,28.671252,77.268189,North-East Delhi,Seelampur,Gautam Puri Road,Theft,2,2025-03-24,14:51:09,Male,Jyoti Nagar Police Station,14
C09815,28.66,77.286802,North-East Delhi,Shahdara,Grand Trunk Road,Robbery,4,2025-05-08,21:38:59,Female,Jyoti Nagar Police Station,69
C09816,28.703194,77.258432,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Theft,2,2025-06-21,03:37:17,Male,Jyoti Nagar Police Station,56
C09817,28.68576,77.285001,North-East Delhi,Shahdara,Grand Trunk Road,Theft,2,2025-01-18,22:39:11,Male,Jyoti Nagar Police Station,39
C09818,28.698286,77.264776,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Harassment,2,2024-12-25,21:08:02,Other,Jyoti Nagar Police Station,36
C09819,28.668411,77.3,North-East Delhi,Shahdara,Grand Trunk Road,Robbery,4,2024-08-02,20:16:35,Female,Jyoti Nagar Police Station,69
C09820,28.671785,77.3,North-East Delhi,Shahdara,Grand Trunk Road,Assault,4,2024-07-18,00:05:37,Male,Jyoti Nagar Police Station,69
C09821,28.669299,77.263642,North-East Delhi,Seelampur,Pushta Road,Vehicle Theft,2,2025-06-29,20:33:34,Female,Jyoti Nagar Police Station,39
C09822,28.66,77.274499,North-East Delhi,Seelampur,Pushta Road,Assault,4,2024-12-20,17:40:32,Male,Jyoti Nagar Police Station,44
C09823,28.704608,77.270149,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Assault,4,2025-01-04,12:56:12,Female,Jyoti Nagar Police Station,41
C09824,28.678505,77.3,North-East Delhi,Shahdara,Loni Road,Assault,4,2024-12-30,18:17:20,Female,Jyoti Nagar Police Station,44
C09825,28.66,77.264163,North-East Delhi,Seelampur,Seelampur Main Road,Robbery,4,2025-02-23,09:04:18,Male,Jyoti Nagar Police Station,44
C09826,28.672652,77.2821,North-East Delhi,Shahdara,Chhajjupur Road,Harassment,2,2025-05-13,11:15:12,Female,Jyoti Nagar Police Station,14
C09827,28.709119,77.269219,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Vehicle Theft,2,2024-07-22,11:47:54,Female,Jyoti Nagar Police Station,11
C09828,28.665384,77.264642,North-East Delhi,Seelampur,Gautam Puri Road,Snatching,3,2025-03-04,20:23:18,Other,Jyoti Nagar Police Station,54
C09829,28.671209,77.283818,North-East Delhi,Shahdara,Loni Road,Snatching,3,2024-12-23,21:00:27,Female,Jyoti Nagar Police Station,54
C09830,28.664948,77.262939,North-East Delhi,Seelampur,Pushta Road,Burglary,3,2025-07-07,15:30:10,Other,Jyoti Nagar Police Station,29
C09831,28.66,77.269197,North-East Delhi,Seelampur,Pushta Road,Theft,2,2024-07-12,10:03:11,Other,Jyoti Nagar Police Station,14
C09832,28.662335,77.3,North-East Delhi,Shahdara,Chhajjupur Road,Assault,4,2024-09-06,16:56:50,Male,Jyoti Nagar Police Station,44
C09833,28.66,77.268668,North-East Delhi,Seelampur,Seelampur Main Road,Burglary,3,2025-03-11,21:11:58,Male,Jyoti Nagar Police Station,54
C09834,28.660521,77.25793,North-East Delhi,Seelampur,Seelampur Main Road,Theft,2,2025-02-24,23:22:10,Male,Jyoti Nagar Police Station,39
C09835,28.668813,77.266916,North-East Delhi,Seelampur,Gautam Puri Road,Chain Snatching,3,2024-09-06,19:57:26,Female,Jyoti Nagar Police Station,54
C09836,28.66,77.271238,North-East Delhi,Seelampur,Pushta Road,Snatching,3,2024-08-22,18:23:23,Female,Jyoti Nagar Police Station,29
C09837,28.66,77.266762,North-East Delhi,Seelampur,Gautam Puri Road,Robbery,4,2025-06-23,16:26:05,Male,Jyoti Nagar Police Station,44
C09838,28.693788,77.27329,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Snatching,3,2024-11-05,13:39:04,Female,Jyoti Nagar Police Station,41
C09839,28.702595,77.272212,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Snatching,3,2025-03-02,19:15:40,Female,Jyoti Nagar Police Station,51
C09840,28.693348,77.274188,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Vehicle Theft,2,2024-11-18,05:52:25,Female,Jyoti Nagar Police Station,36
C09841,28.667655,77.3,North-East Delhi,Shahdara,Chhajjupur Road,Robbery,4,2024-10-12,23:16:37,Other,Jyoti Nagar Police Station,69
C09842,28.66,77.269229,North-East Delhi,Seelampur,Gautam Puri Road,Assault,4,2025-04-22,09:40:35,Female,Jyoti Nagar Police Station,44
C09843,28.702115,77.279939,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Theft,2,2024-10-05,18:21:37,Male,Jyoti Nagar Police Station,11
C09844,28.700677,77.291125,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Vehicle Theft,2,2025-04-03,20:18:17,Female,Jyoti Nagar Police Station,71
C09845,28.68377,77.289461,North-East Delhi,Shahdara,Chhajjupur Road,Burglary,3,2025-07-06,23:50:53,Other,Jyoti Nagar Police Station,69
C09846,28.701963,77.282741,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Chain Snatching,3,2025-04-04,22:09:53,Female,Jyoti Nagar Police Station,51
C09847,28.694982,77.254938,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Vehicle Theft,2,2024-09-10,18:48:30,Male,Jyoti Nagar Police Station,36
C09848,28.66,77.260726,North-East Delhi,Seelampur,Gautam Puri Road,Assault,4,2025-04-21,13:30:03,Female,Jyoti Nagar Police Station,44
C09849,28.6632,77.284569,North-East Delhi,Shahdara,Chhajjupur Road,Snatching,3,2025-03-31,16:45:49,Female,Jyoti Nagar Police Station,29
