cctv_id,latitude,longitude,district,area_name,road_name,camera_status,coverage_radius,installation_date,owner
V03157,28.534116,77.205469,South Delhi,Saket,Saket District Centre Road,Active,100,2024-01-14,Private
V03158,28.66,77.26616,North-East Delhi,Seelampur,Gautam Puri Road,Active,30,2022-12-19,Private
V03159,28.711018,77.114646,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,100,2024-11-29,Private
V03160,28.533861,77.215432,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Active,75,2023-10-27,Private
V03161,28.521064,77.20722,South Delhi,Saket,Saket District Centre Road,Active,15,2023-06-23,Private
V03162,28.66,77.272743,North-East Delhi,Seelampur,Seelampur Main Road,Active,15,2022-09-28,Government
V03163,28.663048,77.249604,North-East Delhi,Seelampur,Gautam Puri Road,Active,30,2022-06-12,Government
V03164,28.517312,77.21802,South Delhi,Saket,Press Enclave Marg,Active,100,2021-05-07,Government
V03165,28.671543,77.264188,North-East Delhi,Seelampur,Seelampur Main Road,Active,15,2023-05-06,Private
V03166,28.840295,77.098638,Outer Delhi,Narela,Lampur Road,Active,15,2023-07-01,Government
V03167,28.831123,77.105573,Outer Delhi,Narela,Lampur Road,Active,50,2022-11-22,Government
V03168,28.580473,77.242918,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,75,2023-04-07,Government
V03169,28.66,77.263852,North-East Delhi,Seelampur,Gautam Puri Road,Active,75,2023-04-18,Private
V03170,28.720756,77.119978,Outer Delhi,Rohini,Outer Ring Road,Active,50,2021-09-27,Private
V03171,28.662576,77.260881,North-East Delhi,Seelampur,Seelampur Main Road,Active,50,2022-11-13,Private
V03172,28.825433,77.083128,Outer Delhi,Narela,Bawana Road,Active,30,2025-02-02,Private
V03173,28.674906,77.29448,North-East Delhi,Shahdara,Chhajjupur Road,Inactive,15,2024-04-10,Government
V03174,28.537334,77.200647,South Delhi,Saket,Press Enclave Marg,Active,15,2021-08-15,Private
V03175,28.797844,77.037779,Outer Delhi,Bawana,Bawana Road,Active,100,2023-12-08,Government
V03176,28.706365,77.269119,North-East Delhi,Yamuna Vihar,Wazirabad Road,Inactive,75,2021-05-11,Government
V03177,28.671214,77.266699,North-East Delhi,Seelampur,Gautam Puri Road,Active,15,2022-09-12,Government
V03178,28.670579,77.264956,North-East Delhi,Seelampur,Seelampur Main Road,Active,30,2023-06-23,Government
V03179,28.797068,77.026338,Outer Delhi,Bawana,Auchandi Road,Active,100,2021-02-26,Government
V03180,28.589508,77.238811,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,50,2021-03-12,Private
V03181,28.740214,77.100045,Outer Delhi,Rohini,Outer Ring Road,Active,30,2023-03-21,Private
V03182,28.662817,77.251197,North-East Delhi,Seelampur,Pushta Road,Active,100,2022-02-09,Government
V03183,28.68387,77.263288,North-East Delhi,Seelampur,Pushta Road,Active,100,2024-08-13,Government
V03184,28.790665,77.02689,Outer Delhi,Bawana,Kanjhawala Road,Active,50,2023-05-19,Private
V03185,28.802074,77.037106,Outer Delhi,Bawana,Auchandi Road,Inactive,30,2022-08-12,Government
V03186,28.66,77.273752,North-East Delhi,Seelampur,Pushta Road,Active,30,2023-12-04,Private
V03187,28.85,77.09317,Outer Delhi,Narela,Narela Road,Active,75,2022-11-24,Private
V03188,28.552228,77.207893,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Active,75,2021-03-11,Government
V03189,28.517355,77.203481,South Delhi,Saket,Mandir Marg,Active,30,2023-12-31,Government
V03190,28.719926,77.113761,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,75,2024-12-11,Government
V03191,28.802195,77.029817,Outer Delhi,Bawana,Bawana Road,Active,15,2022-02-06,Government
V03192,28.665029,77.278025,North-East Delhi,Shahdara,Grand Trunk Road,Inactive,100,2023-12-13,Private
V03193,28.673078,77.270047,North-East Delhi,Seelampur,Gautam Puri Road,Inactive,30,2023-03-06,Government
V03194,28.554369,77.240889,South Delhi,Lajpat Nagar,Ring Road,Active,100,2021-04-12,Government
V03195,28.532302,77.209061,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Active,15,2022-03-10,Government
V03196,28.669077,77.293313,North-East Delhi,Shahdara,Grand Trunk Road,Active,30,2023-08-05,Government
V03197,28.662712,77.26517,North-East Delhi,Seelampur,Pushta Road,Active,75,2022-03-20,Government
V03198,28.833354,77.10474,Outer Delhi,Narela,Bawana Road,Active,15,2023-10-01,Government
V03199,28.844464,77.084271,Outer Delhi,Narela,Bawana Road,Active,100,2023-06-20,Government
V03200,28.844944,77.100411,Outer Delhi,Narela,Bawana Road,Active,30,2021-06-26,Private
V03201,28.830223,77.100859,Outer Delhi,Narela,Narela Road,Active,30,2021-02-25,Government
V03202,28.820702,77.033817,Outer Delhi,Bawana,Kanjhawala Road,Active,15,2023-09-16,Government
V03203,28.574606,77.234041,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,75,2022-10-16,Government
V03204,28.801929,77.028261,Outer Delhi,Bawana,Auchandi Road,Active,30,2023-12-27,Government
V03205,28.558074,77.257539,South Delhi,Lajpat Nagar,Ring Road,Active,75,2023-11-21,Government
V03206,28.670434,77.287977,North-East Delhi,Shahdara,Grand Trunk Road,Active,30,2021-10-10,Private
V03207,28.843631,77.081497,Outer Delhi,Narela,Lampur Road,Active,30,2021-12-26,Private
V03208,28.521628,77.219358,South Delhi,Saket,Mandir Marg,Active,50,2024-11-09,Private
V03209,28.527278,77.212199,South Delhi,Saket,Mandir Marg,Active,30,2021-01-04,Private
V03210,28.702149,77.269238,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,30,2022-10-07,Government
V03211,28.523526,77.205794,South Delhi,Saket,Saket District Centre Road,Active,75,2023-05-21,Government
V03212,28.577368,77.241746,South Delhi,Lajpat Nagar,Ring Road,Active,75,2021-08-06,Government
V03213,28.85,77.096408,Outer Delhi,Narela,Bawana Road,Active,100,2022-02-04,Private
V03214,28.803083,77.034938,Outer Delhi,Bawana,Bawana Road,Active,75,2024-11-29,Government
V03215,28.819137,77.028146,Outer Delhi,Bawana,Bawana Road,Active,15,2023-11-01,Government
V03216,28.663046,77.298961,North-East Delhi,Shahdara,Chhajjupur Road,Active,50,2024-11-08,Private
V03217,28.672191,77.273802,North-East Delhi,Seelampur,Seelampur Main Road,Active,100,2023-08-29,Private
V03218,28.515426,77.220787,South Delhi,Saket,Press Enclave Marg,Active,75,2021-06-22,Private
V03219,28.661513,77.280348,North-East Delhi,Seelampur,Pushta Road,Active,100,2024-08-11,Government
V03220,28.708438,77.286961,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,75,2024-03-08,Private
V03221,28.726929,77.117204,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,30,2021-03-24,Private
V03222,28.720471,77.117638,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,15,2023-12-27,Private
V03223,28.710578,77.278176,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,50,2021-09-13,Government
V03224,28.725842,77.118208,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,100,2023-01-12,Government
V03225,28.696719,77.269452,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,30,2023-02-22,Government
V03226,28.664943,77.29116,North-East Delhi,Shahdara,Loni Road,Active,30,2023-07-08,Government
V03227,28.536273,77.201365,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,100,2024-03-20,Government
V03228,28.718845,77.099352,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,50,2023-11-12,Government
V03229,28.548507,77.20947,South Delhi,Hauz Khas,August Kranti Marg,Active,30,2021-03-16,Government
V03230,28.513749,77.203243,South Delhi,Saket,Mandir Marg,Active,50,2023-02-25,Private
V03231,28.702755,77.277867,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Inactive,15,2024-02-17,Government
V03232,28.569469,77.251427,South Delhi,Lajpat Nagar,Ring Road,Active,30,2024-05-26,Private
V03233,28.672546,77.287735,North-East Delhi,Shahdara,Loni Road,Inactive,75,2022-09-27,Private
V03234,28.524027,77.21666,South Delhi,Saket,Mandir Marg,Active,100,2022-06-20,Government
V03235,28.52809,77.207184,South Delhi,Saket,Mandir Marg,Inactive,50,2022-11-30,Private
V03236,28.66,77.279483,North-East Delhi,Seelampur,Gautam Puri Road,Active,75,2023-09-19,Private
V03237,28.704244,77.279919,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,100,2023-08-02,Private
V03238,28.79594,77.020213,Outer Delhi,Bawana,Bawana Road,Active,15,2022-11-04,Private
V03239,28.833073,77.104219,Outer Delhi,Narela,Bawana Road,Active,75,2022-08-25,Government
V03240,28.716811,77.115629,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,75,2024-05-31,Private
V03241,28.800735,77.022443,Outer Delhi,Bawana,Auchandi Road,Active,50,2023-08-23,Government
V03242,28.572602,77.253993,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,50,2024-05-08,Government
V03243,28.535365,77.206845,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,30,2021-01-25,Government
V03244,28.79387,77.033277,Outer Delhi,Bawana,Auchandi Road,Inactive,15,2021-11-30,Government
V03245,28.511635,77.198888,South Delhi,Saket,Press Enclave Marg,Active,30,2024-06-16,Government
V03246,28.664044,77.2927,North-East Delhi,Shahdara,Chhajjupur Road,Active,30,2021-10-27,Government
V03247,28.838547,77.075982,Outer Delhi,Narela,Narela Road,Active,15,2021-02-19,Private
V03248,28.792347,77.032934,Outer Delhi,Bawana,Kanjhawala Road,Active,15,2024-06-23,Government
V03249,28.840284,77.085951,Outer Delhi,Narela,Lampur Road,Active,50,2022-06-18,Private
V03250,28.821239,77.081338,Outer Delhi,Narela,Narela Road,Active,15,2023-03-18,Private
V03251,28.683813,77.3,North-East Delhi,Shahdara,Loni Road,Active,30,2024-11-19,Private
V03252,28.738059,77.118055,Outer Delhi,Rohini,Outer Ring Road,Active,50,2024-11-27,Government
V03253,28.664946,77.26077,North-East Delhi,Seelampur,Pushta Road,Active,30,2024-07-15,Private
V03254,28.563336,77.238206,South Delhi,Lajpat Nagar,Ring Road,Active,30,2024-07-21,Government
V03255,28.519145,77.203025,South Delhi,Saket,Mandir Marg,Active,75,2021-07-23,Private
V03256,28.723158,77.11754,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,50,2022-12-09,Government
V03257,28.805824,77.029942,Outer Delhi,Bawana,Bawana Road,Active,100,2022-03-02,Government
V03258,28.555004,77.241996,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,30,2022-12-03,Government
V03259,28.687856,77.270421,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,100,2023-07-03,Government
V03260,28.52179,77.209716,South Delhi,Saket,Saket District Centre Road,Active,15,2024-07-06,Private
V03261,28.523409,77.22296,South Delhi,Saket,Saket District Centre Road,Active,100,2025-01-24,Government
V03262,28.729294,77.132777,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,30,2023-08-23,Government
V03263,28.538089,77.211612,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,15,2023-02-25,Private
V03264,28.544776,77.201944,South Delhi,Hauz Khas,August Kranti Marg,Active,75,2024-01-02,Private
V03265,28.720392,77.125682,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Inactive,15,2021-04-21,Private
V03266,28.708123,77.282063,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,100,2024-07-06,Government
V03267,28.668386,77.268424,North-East Delhi,Seelampur,Seelampur Main Road,Active,30,2022-02-26,Private
V03268,28.578836,77.245715,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,50,2022-06-10,Government
V03269,28.52421,77.211234,South Delhi,Saket,Press Enclave Marg,Active,50,2021-05-23,Government
V03270,28.527221,77.213133,South Delhi,Saket,Press Enclave Marg,Active,100,2023-10-04,Government
V03271,28.663099,77.287731,North-East Delhi,Shahdara,Chhajjupur Road,Active,30,2023-10-10,Government
V03272,28.66,77.259267,North-East Delhi,Seelampur,Seelampur Main Road,Active,30,2021-03-14,Government
V03273,28.71985,77.109288,Outer Delhi,Rohini,Outer Ring Road,Active,100,2023-06-24,Private
V03274,28.672995,77.287471,North-East Delhi,Shahdara,Chhajjupur Road,Inactive,75,2024-11-21,Government
V03275,28.547809,77.207622,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Active,50,2023-08-28,Government
V03276,28.731611,77.097828,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,50,2022-09-05,Government
V03277,28.674021,77.254965,North-East Delhi,Seelampur,Gautam Puri Road,Active,75,2023-09-12,Private
V03278,28.734198,77.111222,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,15,2021-05-24,Private
V03279,28.791243,77.032548,Outer Delhi,Bawana,Bawana Road,Active,50,2024-05-16,Government
V03280,28.501632,77.220936,South Delhi,Saket,Saket District Centre Road,Active,50,2023-02-21,Government
V03281,28.678025,77.281303,North-East Delhi,Shahdara,Loni Road,Active,30,2023-11-19,Government
V03282,28.798405,77.035498,Outer Delhi,Bawana,Kanjhawala Road,Inactive,15,2021-03-06,Government
V03283,28.808087,77.026193,Outer Delhi,Bawana,Bawana Road,Active,30,2021-02-18,Government
V03284,28.79737,77.036462,Outer Delhi,Bawana,Bawana Road,Active,30,2024-11-03,Private
V03285,28.844898,77.081842,Outer Delhi,Narela,Narela Road,Active,30,2021-03-01,Private
V03286,28.720979,77.112251,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,100,2024-04-19,Government
V03287,28.682805,77.289186,North-East Delhi,Shahdara,Loni Road,Active,100,2023-01-11,Government
V03288,28.727755,77.105702,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,100,2023-08-10,Government
V03289,28.564678,77.233754,South Delhi,Lajpat Nagar,Ring Road,Active,75,2023-06-14,Government
V03290,28.70918,77.111187,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,100,2023-03-19,Government
V03291,28.843427,77.092084,Outer Delhi,Narela,Bawana Road,Active,100,2023-06-13,Private
V03292,28.532295,77.205893,South Delhi,Saket,Press Enclave Marg,Active,50,2021-11-13,Private
V03293,28.70183,77.110412,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,75,2023-10-10,Private
V03294,28.520311,77.221015,South Delhi,Saket,Press Enclave Marg,Inactive,50,2021-12-09,Private
V03295,28.568679,77.254915,South Delhi,Lajpat Nagar,Ring Road,Active,50,2022-10-14,Private
V03296,28.706099,77.282854,North-East Delhi,Yamuna Vihar,Wazirabad Road,Inactive,50,2022-06-14,Government
V03297,28.664938,77.270473,North-East Delhi,Seelampur,Gautam Puri Road,Active,100,2023-11-16,Government
V03298,28.555285,77.206861,South Delhi,Hauz Khas,August Kranti Marg,Active,30,2022-02-11,Government
V03299,28.84437,77.089763,Outer Delhi,Narela,Bawana Road,Active,30,2022-02-04,Government
V03300,28.560798,77.24116,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,75,2023-07-30,Government
V03301,28.555152,77.245089,South Delhi,Lajpat Nagar,Ring Road,Active,30,2023-09-16,Government
V03302,28.549379,77.208151,South Delhi,Hauz Khas,August Kranti Marg,Active,50,2024-05-05,Government
V03303,28.803773,77.022203,Outer Delhi,Bawana,Auchandi Road,Active,50,2024-07-06,Private
V03304,28.694676,77.2756,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,75,2024-05-15,Private
V03305,28.731659,77.120561,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,75,2023-05-14,Government
V03306,28.699596,77.274243,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,30,2023-07-27,Government
V03307,28.838404,77.087256,Outer Delhi,Narela,Bawana Road,Inactive,15,2024-06-20,Government
V03308,28.569399,77.23085,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,75,2024-02-27,Government
V03309,28.524024,77.206738,South Delhi,Saket,Press Enclave Marg,Active,30,2021-11-11,Private
V03310,28.556874,77.20193,South Delhi,Hauz Khas,Sri Aurobindo Marg,Inactive,75,2022-08-10,Private
V03311,28.718096,77.111371,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,30,2023-07-15,Private
V03312,28.670456,77.3,North-East Delhi,Shahdara,Grand Trunk Road,Active,50,2022-09-18,Private
V03313,28.562086,77.227584,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,75,2021-03-10,Government
V03314,28.784227,77.030048,Outer Delhi,Bawana,Bawana Road,Active,15,2023-02-08,Government
V03315,28.674226,77.270026,North-East Delhi,Seelampur,Pushta Road,Active,50,2022-07-15,Government
V03316,28.54129,77.245173,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,100,2022-07-15,Government
V03317,28.663364,77.284498,North-East Delhi,Shahdara,Grand Trunk Road,Active,15,2021-01-30,Government
V03318,28.829817,77.100063,Outer Delhi,Narela,Lampur Road,Active,100,2022-06-24,Government
V03319,28.573559,77.242861,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,50,2022-04-22,Private
V03320,28.701105,77.267326,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,15,2021-01-02,Government
V03321,28.538029,77.207009,South Delhi,Hauz Khas,August Kranti Marg,Active,75,2023-04-21,Government
V03322,28.544187,77.198282,South Delhi,Hauz Khas,August Kranti Marg,Active,15,2024-11-22,Private
V03323,28.84734,77.096393,Outer Delhi,Narela,Bawana Road,Active,100,2023-10-04,Government
V03324,28.717864,77.109903,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,30,2024-04-05,Government
V03325,28.673329,77.288807,North-East Delhi,Shahdara,Chhajjupur Road,Active,50,2021-01-15,Government
V03326,28.794042,77.030247,Outer Delhi,Bawana,Bawana Road,Active,50,2023-03-08,Government
V03327,28.525685,77.199007,South Delhi,Saket,Saket District Centre Road,Inactive,75,2023-04-02,Private
V03328,28.708935,77.118537,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,15,2022-02-15,Government
V03329,28.514761,77.19037,South Delhi,Saket,Press Enclave Marg,Inactive,75,2024-01-30,Government
V03330,28.552945,77.233271,South Delhi,Lajpat Nagar,Ring Road,Inactive,30,2021-09-17,Private
V03331,28.697567,77.278104,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Inactive,30,2022-04-15,Government
V03332,28.69979,77.274949,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Inactive,50,2024-12-31,Government
V03333,28.670272,77.257468,North-East Delhi,Seelampur,Gautam Puri Road,Active,50,2021-11-14,Government
V03334,28.681765,77.261471,North-East Delhi,Seelampur,Gautam Puri Road,Active,75,2023-10-26,Private
V03335,28.5699,77.241654,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,15,2023-11-26,Private
V03336,28.532588,77.215856,South Delhi,Saket,Mandir Marg,Active,50,2021-01-07,Government
V03337,28.703277,77.266083,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,50,2023-07-20,Private
V03338,28.665129,77.286054,North-East Delhi,Shahdara,Chhajjupur Road,Active,100,2023-05-03,Private
V03339,28.551254,77.211041,South Delhi,Hauz Khas,August Kranti Marg,Active,15,2021-10-25,Government
V03340,28.666989,77.294085,North-East Delhi,Shahdara,Loni Road,Active,15,2024-06-12,Private
V03341,28.724361,77.108679,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,100,2022-07-04,Government
V03342,28.729064,77.115069,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,30,2024-04-19,Government
V03343,28.539103,77.204329,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Inactive,75,2023-11-05,Government
V03344,28.671608,77.282394,North-East Delhi,Shahdara,Loni Road,Active,15,2021-12-17,Government
V03345,28.523294,77.210879,South Delhi,Saket,Mandir Marg,Active,30,2023-11-21,Government
V03346,28.565213,77.244356,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,15,2021-12-04,Government
V03347,28.523195,77.206432,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Active,100,2022-07-16,Government
V03348,28.67876,77.282163,North-East Delhi,Shahdara,Chhajjupur Road,Active,75,2024-06-28,Government
V03349,28.795751,77.035364,Outer Delhi,Bawana,Auchandi Road,Active,30,2022-02-20,Private
V03350,28.570652,77.260615,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,75,2022-07-28,Government
V03351,28.671109,77.3,North-East Delhi,Shahdara,Grand Trunk Road,Active,15,2022-05-03,Private
V03352,28.686172,77.253697,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,100,2022-03-16,Government
V03353,28.842767,77.089901,Outer Delhi,Narela,Lampur Road,Active,15,2024-12-10,Government
V03354,28.673897,77.27677,North-East Delhi,Seelampur,Gautam Puri Road,Active,50,2021-06-01,Government
V03355,28.664628,77.273678,North-East Delhi,Seelampur,Seelampur Main Road,Active,30,2024-02-14,Private
