light_id,latitude,longitude,district,area_name,road_name,light_status,brightness_level,installation_date,last_maintenance
L06150,28.541265,77.20693,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,95,2024-05-10,2026-04-30
L06151,28.841312,77.087943,Outer Delhi,Narela,Lampur Road,Working,85,2022-12-06,2026-06-14
L06152,28.6619,77.262453,North-East Delhi,Seelampur,Gautam Puri Road,Faulty,30,2023-01-10,2026-02-07
L06153,28.525167,77.212445,South Delhi,Saket,Saket District Centre Road,Working,78,2021-01-03,2026-05-14
L06154,28.672227,77.281353,North-East Delhi,Shahdara,Loni Road,Working,85,2020-02-06,2026-04-14
L06155,28.580996,77.231045,South Delhi,Lajpat Nagar,Ring Road,Working,80,2024-04-11,2026-03-24
L06156,28.53076,77.204407,South Delhi,Saket,Press Enclave Marg,Working,88,2020-07-11,2026-07-08
L06157,28.552748,77.198815,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,91,2020-07-18,2026-05-11
L06158,28.572371,77.244403,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,98,2021-06-01,2026-07-03
L06159,28.55635,77.253436,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,100,2021-09-04,2026-02-13
L06160,28.82762,77.089295,Outer Delhi,Narela,Lampur Road,Working,70,2022-09-10,2026-05-17
L06161,28.72638,77.098227,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,91,2020-04-25,2026-06-20
L06162,28.824724,77.101642,Outer Delhi,Narela,Bawana Road,Working,85,2023-11-18,2026-07-08
L06163,28.801281,77.046572,Outer Delhi,Bawana,Auchandi Road,Working,91,2020-02-03,2026-03-03
L06164,28.554244,77.213701,South Delhi,Hauz Khas,August Kranti Marg,Working,80,2020-04-11,2026-02-14
L06165,28.554037,77.195863,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,77,2022-09-03,2026-06-08
L06166,28.565486,77.236814,South Delhi,Lajpat Nagar,Ring Road,Working,100,2020-06-16,2026-01-30
L06167,28.555948,77.241221,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,97,2024-01-07,2026-01-22
L06168,28.53707,77.213599,South Delhi,Hauz Khas,August Kranti Marg,Working,92,2022-09-30,2026-02-27
L06169,28.568386,77.223811,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,76,2022-06-20,2026-02-01
L06170,28.674986,77.274192,North-East Delhi,Seelampur,Pushta Road,Working,85,2022-11-06,2026-01-16
L06171,28.572639,77.23658,South Delhi,Lajpat Nagar,Ring Road,Working,79,2024-07-07,2026-02-24
L06172,28.834183,77.086175,Outer Delhi,Narela,Narela Road,Faulty,5,2023-05-03,2026-01-17
L06173,28.681688,77.259362,North-East Delhi,Seelampur,Pushta Road,Working,74,2022-04-28,2026-05-23
L06174,28.726222,77.127823,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Working,76,2024-02-27,2026-04-22
L06175,28.741751,77.120126,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,97,2022-11-09,2026-05-11
L06176,28.817022,77.027874,Outer Delhi,Bawana,Auchandi Road,Working,80,2020-02-01,2026-01-11
L06177,28.673804,77.28212,North-East Delhi,Shahdara,Grand Trunk Road,Working,76,2023-05-29,2026-07-08
L06178,28.574503,77.235608,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,88,2024-02-27,2026-06-25
L06179,28.703933,77.273977,North-East Delhi,Yamuna Vihar,Wazirabad Road,Working,95,2022-12-02,2026-05-09
L06180,28.776249,77.018788,Outer Delhi,Bawana,Auchandi Road,Faulty,21,2024-05-05,2026-05-31
L06181,28.701004,77.272798,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,70,2020-06-11,2026-02-13
L06182,28.544437,77.214275,South Delhi,Hauz Khas,August Kranti Marg,Working,94,2020-08-11,2026-04-04
L06183,28.85,77.088378,Outer Delhi,Narela,Lampur Road,Working,89,2024-12-05,2026-01-11
L06184,28.545064,77.204183,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,89,2024-03-25,2026-02-11
L06185,28.729192,77.125641,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,82,2021-10-28,2026-01-31
L06186,28.66,77.273178,North-East Delhi,Seelampur,Seelampur Main Road,Working,87,2024-03-21,2026-03-03
L06187,28.835451,77.095764,Outer Delhi,Narela,Bawana Road,Working,97,2021-12-06,2026-03-05
L06188,28.69401,77.268323,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,96,2024-07-10,2026-03-11
L06189,28.550053,77.208553,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,97,2020-06-23,2026-06-07
L06190,28.73384,77.112148,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Working,81,2021-02-09,2026-02-17
L06191,28.795356,77.025094,Outer Delhi,Bawana,Kanjhawala Road,Working,91,2023-07-22,2026-01-16
L06192,28.815265,77.032292,Outer Delhi,Bawana,Auchandi Road,Working,79,2021-02-23,2026-06-16
L06193,28.714683,77.114835,Outer Delhi,Rohini,Outer Ring Road,Working,73,2022-10-15,2026-06-26
L06194,28.53025,77.204521,South Delhi,Saket,Mandir Marg,Working,70,2020-11-11,2026-06-17
L06195,28.523998,77.206321,South Delhi,Saket,Press Enclave Marg,Working,97,2022-03-08,2026-01-12
L06196,28.673192,77.260268,North-East Delhi,Seelampur,Seelampur Main Road,Working,95,2022-05-15,2026-03-28
L06197,28.674889,77.278915,North-East Delhi,Seelampur,Pushta Road,Working,98,2023-05-03,2026-03-03
L06198,28.85,77.095112,Outer Delhi,Narela,Bawana Road,Working,96,2021-07-22,2026-03-21
L06199,28.558623,77.238953,South Delhi,Lajpat Nagar,Ring Road,Working,80,2022-01-26,2026-02-02
L06200,28.791665,77.030939,Outer Delhi,Bawana,Bawana Road,Working,86,2020-10-01,2026-03-18
L06201,28.724085,77.109952,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,92,2023-04-10,2026-03-20
L06202,28.683308,77.288364,North-East Delhi,Shahdara,Grand Trunk Road,Working,70,2022-01-09,2026-04-03
L06203,28.681165,77.294138,North-East Delhi,Shahdara,Chhajjupur Road,Working,85,2024-01-22,2026-04-13
L06204,28.522029,77.20902,South Delhi,Saket,Press Enclave Marg,Working,71,2024-01-30,2026-07-10
L06205,28.796675,77.022847,Outer Delhi,Bawana,Bawana Road,Working,100,2022-06-04,2026-03-09
L06206,28.727587,77.105388,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Working,98,2020-05-31,2026-07-08
L06207,28.718479,77.105255,Outer Delhi,Rohini,Outer Ring Road,Working,81,2022-10-29,2026-02-15
L06208,28.534992,77.210024,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,76,2021-07-03,2026-02-18
L06209,28.724602,77.111741,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,100,2024-08-06,2026-06-20
L06210,28.660202,77.269146,North-East Delhi,Seelampur,Seelampur Main Road,Faulty,3,2021-12-01,2026-03-06
L06211,28.847955,77.095972,Outer Delhi,Narela,Bawana Road,Working,79,2021-06-15,2026-04-30
L06212,28.569631,77.256027,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,80,2024-09-16,2026-01-30
L06213,28.670386,77.293803,North-East Delhi,Shahdara,Chhajjupur Road,Working,100,2024-09-04,2026-06-07
L06214,28.660238,77.256694,North-East Delhi,Seelampur,Pushta Road,Working,96,2024-06-14,2026-03-10
L06215,28.677777,77.287852,North-East Delhi,Shahdara,Grand Trunk Road,Faulty,2,2022-04-24,2026-01-25
L06216,28.551877,77.206137,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,95,2024-05-17,2026-06-06
L06217,28.8421,77.095162,Outer Delhi,Narela,Bawana Road,Working,100,2023-02-06,2026-05-12
L06218,28.571135,77.250912,South Delhi,Lajpat Nagar,Ring Road,Working,83,2021-05-04,2026-05-11
L06219,28.66,77.287073,North-East Delhi,Seelampur,Pushta Road,Working,96,2023-08-16,2026-03-17
L06220,28.553374,77.246966,South Delhi,Lajpat Nagar,Ring Road,Working,87,2020-06-24,2026-02-09
L06221,28.537473,77.20196,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,100,2024-11-24,2026-06-24
L06222,28.568443,77.243068,South Delhi,Lajpat Nagar,Ring Road,Working,92,2020-08-21,2026-03-07
L06223,28.697088,77.284024,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,89,2022-10-14,2026-03-30
L06224,28.527659,77.193037,South Delhi,Saket,Saket District Centre Road,Working,100,2024-09-20,2026-06-20
L06225,28.796346,77.029603,Outer Delhi,Bawana,Auchandi Road,Working,99,2020-08-03,2026-06-05
L06226,28.535001,77.218017,South Delhi,Saket,Press Enclave Marg,Working,84,2021-08-08,2026-04-02
L06227,28.790816,77.032668,Outer Delhi,Bawana,Kanjhawala Road,Working,86,2023-08-04,2026-03-17
L06228,28.524055,77.205074,South Delhi,Saket,Saket District Centre Road,Working,92,2023-11-20,2026-02-13
L06229,28.79864,77.026376,Outer Delhi,Bawana,Auchandi Road,Working,71,2022-02-22,2026-02-18
L06230,28.56042,77.242707,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,100,2023-08-19,2026-03-30
L06231,28.579504,77.234432,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,89,2020-08-09,2026-05-02
L06232,28.565389,77.257376,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,96,2024-10-30,2026-03-09
L06233,28.664133,77.26322,North-East Delhi,Seelampur,Seelampur Main Road,Working,89,2022-06-02,2026-04-24
L06234,28.523204,77.216287,South Delhi,Saket,Saket District Centre Road,Working,91,2022-09-17,2026-07-02
L06235,28.550668,77.205576,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,85,2024-05-11,2026-04-13
L06236,28.844389,77.079607,Outer Delhi,Narela,Lampur Road,Working,89,2020-11-08,2026-05-29
L06237,28.8358,77.092077,Outer Delhi,Narela,Bawana Road,Working,80,2023-10-26,2026-05-17
L06238,28.548133,77.22131,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,73,2023-06-12,2026-06-17
L06239,28.670093,77.266352,North-East Delhi,Seelampur,Pushta Road,Working,78,2020-09-25,2026-02-19
L06240,28.54399,77.193533,South Delhi,Hauz Khas,August Kranti Marg,Working,83,2023-11-11,2026-04-22
L06241,28.800277,77.041093,Outer Delhi,Bawana,Bawana Road,Working,84,2023-08-14,2026-06-07
L06242,28.574073,77.233751,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,95,2024-01-09,2026-07-02
L06243,28.698956,77.267886,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,74,2020-02-06,2026-06-14
L06244,28.530579,77.221889,South Delhi,Saket,Saket District Centre Road,Faulty,28,2024-10-12,2026-03-20
L06245,28.66,77.289583,North-East Delhi,Shahdara,Loni Road,Working,93,2023-07-14,2026-06-21
L06246,28.724027,77.108527,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Working,83,2023-04-18,2026-05-09
L06247,28.845533,77.090001,Outer Delhi,Narela,Narela Road,Working,87,2024-04-08,2026-05-12
L06248,28.53872,77.209877,South Delhi,Saket,Mandir Marg,Working,94,2021-05-10,2026-03-31
L06249,28.522973,77.195323,South Delhi,Saket,Saket District Centre Road,Working,97,2021-07-10,2026-06-11
L06250,28.698615,77.267317,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,72,2020-06-28,2026-04-25
L06251,28.669156,77.287758,North-East Delhi,Shahdara,Chhajjupur Road,Working,74,2020-04-24,2026-06-19
L06252,28.66,77.269623,North-East Delhi,Seelampur,Gautam Puri Road,Working,93,2021-11-24,2026-03-26
L06253,28.704334,77.281689,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,78,2023-06-09,2026-03-11
L06254,28.704553,77.286327,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,86,2022-03-18,2026-05-10
L06255,28.800865,77.025051,Outer Delhi,Bawana,Bawana Road,Working,71,2023-12-11,2026-05-25
L06256,28.837545,77.093379,Outer Delhi,Narela,Bawana Road,Working,88,2023-05-17,2026-03-22
L06257,28.66,77.261761,North-East Delhi,Seelampur,Seelampur Main Road,Working,88,2021-07-07,2026-07-07
L06258,28.550233,77.211954,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,84,2023-04-08,2026-02-11
L06259,28.696802,77.272388,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,92,2020-08-26,2026-06-15
L06260,28.837453,77.110072,Outer Delhi,Narela,Narela Road,Working,92,2020-09-19,2026-01-22
L06261,28.800724,77.03752,Outer Delhi,Bawana,Kanjhawala Road,Working,73,2024-08-11,2026-04-24
L06262,28.840959,77.093085,Outer Delhi,Narela,Bawana Road,Working,99,2023-05-26,2026-02-12
L06263,28.709112,77.272386,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,84,2024-09-12,2026-03-06
L06264,28.680587,77.260291,North-East Delhi,Seelampur,Gautam Puri Road,Working,77,2024-04-25,2026-05-12
L06265,28.521816,77.201601,South Delhi,Saket,Saket District Centre Road,Working,89,2021-05-09,2026-07-06
L06266,28.715771,77.127292,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,81,2021-05-06,2026-06-10
L06267,28.679514,77.3,North-East Delhi,Shahdara,Loni Road,Working,71,2024-01-22,2026-06-16
L06268,28.682045,77.277397,North-East Delhi,Shahdara,Chhajjupur Road,Working,93,2024-11-13,2026-01-30
L06269,28.523966,77.203725,South Delhi,Saket,Press Enclave Marg,Working,72,2022-03-02,2026-02-05
L06270,28.694665,77.282445,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,93,2020-11-12,2026-02-01
L06271,28.548672,77.205148,South Delhi,Hauz Khas,August Kranti Marg,Working,79,2024-10-29,2026-06-08
L06272,28.686121,77.297094,North-East Delhi,Shahdara,Grand Trunk Road,Working,99,2022-07-07,2026-07-04
L06273,28.791399,77.024186,Outer Delhi,Bawana,Auchandi Road,Working,98,2020-07-03,2026-05-18
L06274,28.519399,77.223649,South Delhi,Saket,Mandir Marg,Working,74,2020-02-10,2026-01-29
L06275,28.705788,77.275517,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,71,2024-05-02,2026-04-30
L06276,28.672238,77.263742,North-East Delhi,Seelampur,Pushta Road,Faulty,14,2023-08-25,2026-02-18
L06277,28.72742,77.088273,Outer Delhi,Rohini,Outer Ring Road,Working,80,2022-11-19,2026-07-10
L06278,28.666914,77.294328,North-East Delhi,Shahdara,Chhajjupur Road,Working,96,2021-02-27,2026-04-04
L06279,28.72916,77.120793,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,97,2024-01-20,2026-06-22
L06280,28.673167,77.296028,North-East Delhi,Shahdara,Loni Road,Working,78,2021-04-13,2026-05-21
L06281,28.718583,77.120339,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,70,2022-05-27,2026-01-13
L06282,28.66,77.265828,North-East Delhi,Seelampur,Gautam Puri Road,Working,100,2023-08-07,2026-04-16
L06283,28.789289,77.040196,Outer Delhi,Bawana,Auchandi Road,Working,82,2022-04-05,2026-01-31
L06284,28.535608,77.210602,South Delhi,Saket,Press Enclave Marg,Working,70,2020-08-29,2026-03-26
L06285,28.564096,77.237965,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,91,2022-11-17,2026-05-28
L06286,28.693387,77.274945,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,82,2021-01-01,2026-02-20
L06287,28.560465,77.237512,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,77,2024-01-10,2026-01-21
L06288,28.56575,77.237379,South Delhi,Lajpat Nagar,Ring Road,Working,74,2023-01-21,2026-07-04
L06289,28.663908,77.280526,North-East Delhi,Seelampur,Seelampur Main Road,Working,98,2024-05-31,2026-04-10
L06290,28.700742,77.274192,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,96,2022-03-21,2026-04-21
L06291,28.525322,77.208558,South Delhi,Saket,Press Enclave Marg,Working,88,2021-12-18,2026-02-18
L06292,28.668732,77.296476,North-East Delhi,Shahdara,Grand Trunk Road,Working,99,2023-09-09,2026-06-24
L06293,28.799742,77.023605,Outer Delhi,Bawana,Kanjhawala Road,Working,89,2021-06-20,2026-02-14
L06294,28.660543,77.266795,North-East Delhi,Seelampur,Pushta Road,Working,78,2020-04-23,2026-06-09
L06295,28.666419,77.291229,North-East Delhi,Shahdara,Chhajjupur Road,Working,94,2021-05-01,2026-04-06
L06296,28.544536,77.213487,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,75,2022-03-09,2026-04-24
L06297,28.84037,77.083544,Outer Delhi,Narela,Bawana Road,Working,86,2022-12-19,2026-05-30
L06298,28.525225,77.207236,South Delhi,Saket,Mandir Marg,Working,89,2020-03-17,2026-01-19
L06299,28.677346,77.295215,North-East Delhi,Shahdara,Loni Road,Working,92,2023-11-21,2026-04-24
L06300,28.85,77.086761,Outer Delhi,Narela,Bawana Road,Working,96,2020-06-23,2026-06-30
L06301,28.794594,77.035338,Outer Delhi,Bawana,Bawana Road,Working,91,2021-08-28,2026-02-23
L06302,28.686091,77.277587,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,99,2023-05-27,2026-05-06
L06303,28.518476,77.196214,South Delhi,Saket,Saket District Centre Road,Working,93,2022-05-18,2026-03-12
L06304,28.726057,77.104517,Outer Delhi,Rohini,Outer Ring Road,Working,83,2022-04-04,2026-01-14
L06305,28.548364,77.205896,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,70,2021-07-12,2026-03-08
L06306,28.66457,77.268233,North-East Delhi,Seelampur,Seelampur Main Road,Faulty,9,2023-10-24,2026-02-18
L06307,28.561065,77.23657,South Delhi,Lajpat Nagar,Ring Road,Working,89,2020-05-15,2026-03-06
L06308,28.707161,77.279247,North-East Delhi,Yamuna Vihar,Wazirabad Road,Working,99,2022-08-11,2026-05-23
L06309,28.532496,77.205294,South Delhi,Saket,Press Enclave Marg,Working,71,2023-04-22,2026-06-23
L06310,28.544564,77.206713,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,75,2024-02-09,2026-04-19
L06311,28.666712,77.283379,North-East Delhi,Shahdara,Grand Trunk Road,Working,70,2023-01-30,2026-03-16
L06312,28.708098,77.286793,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,93,2024-01-14,2026-05-12
L06313,28.672108,77.276218,North-East Delhi,Seelampur,Pushta Road,Working,94,2024-09-30,2026-02-07
L06314,28.568903,77.238995,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,85,2022-02-10,2026-05-23
L06315,28.541349,77.21574,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,70,2020-12-27,2026-02-03
L06316,28.80511,77.009502,Outer Delhi,Bawana,Bawana Road,Working,80,2024-10-03,2026-03-29
L06317,28.665919,77.289806,North-East Delhi,Shahdara,Loni Road,Working,94,2021-12-17,2026-05-07
L06318,28.800725,77.026811,Outer Delhi,Bawana,Bawana Road,Working,86,2021-03-20,2026-06-19
L06319,28.549051,77.201073,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,73,2020-01-19,2026-03-31
L06320,28.664268,77.262716,North-East Delhi,Seelampur,Pushta Road,Working,97,2022-12-04,2026-04-14
L06321,28.532163,77.209521,South Delhi,Saket,Mandir Marg,Working,72,2021-03-12,2026-05-16
L06322,28.543898,77.208868,South Delhi,Hauz Khas,Sri Aurobindo Marg,Working,88,2024-11-24,2026-06-23
L06323,28.806055,77.036071,Outer Delhi,Bawana,Auchandi Road,Working,96,2024-01-16,2026-02-21
L06324,28.705232,77.254128,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,72,2024-01-18,2026-03-21
L06325,28.832939,77.100245,Outer Delhi,Narela,Bawana Road,Working,95,2021-01-13,2026-04-16
L06326,28.552318,77.196634,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,95,2020-01-24,2026-05-02
L06327,28.802294,77.045339,Outer Delhi,Bawana,Bawana Road,Working,78,2024-09-16,2026-06-10
L06328,28.66,77.270348,North-East Delhi,Seelampur,Pushta Road,Working,96,2022-10-10,2026-04-27
L06329,28.838458,77.093541,Outer Delhi,Narela,Bawana Road,Working,83,2020-08-13,2026-03-17
L06330,28.565975,77.22768,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Working,78,2021-10-13,2026-03-07
L06331,28.795392,77.030697,Outer Delhi,Bawana,Bawana Road,Working,95,2023-12-24,2026-01-19
L06332,28.56828,77.244122,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Working,82,2022-05-20,2026-05-20
L06333,28.699594,77.279638,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Working,78,2021-08-14,2026-02-18
L06334,28.698535,77.270048,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,70,2023-01-04,2026-03-26
L06335,28.85,77.070226,Outer Delhi,Narela,Narela Road,Working,86,2021-10-09,2026-01-14
L06336,28.696959,77.280454,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,91,2020-07-21,2026-01-20
L06337,28.555527,77.246805,South Delhi,Lajpat Nagar,Ring Road,Working,85,2024-04-07,2026-02-09
L06338,28.517691,77.215303,South Delhi,Saket,Mandir Marg,Working,88,2021-08-28,2026-06-30
L06339,28.524962,77.208613,South Delhi,Saket,Mandir Marg,Working,89,2024-07-17,2026-04-29
L06340,28.71955,77.108963,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Working,72,2024-06-14,2026-06-21
L06341,28.686544,77.266903,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Working,93,2021-11-14,2026-02-16
L06342,28.836239,77.091588,Outer Delhi,Narela,Lampur Road,Working,75,2022-12-16,2026-01-22
L06343,28.731705,77.109811,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Working,87,2023-09-17,2026-03-23
L06344,28.773586,77.038316,Outer Delhi,Bawana,Bawana Road,Working,96,2020-03-15,2026-01-30
L06345,28.546199,77.193504,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Working,80,2024-01-15,2026-03-19
L06346,28.546012,77.203302,South Delhi,Hauz Khas,August Kranti Marg,Working,87,2021-02-08,2026-05-12
L06347,28.671885,77.282597,North-East Delhi,Shahdara,Chhajjupur Road,Working,72,2020-12-22,2026-05-06
L06348,28.669367,77.282634,North-East Delhi,Shahdara,Loni Road,Working,77,2020-09-20,2026-02-15
L06349,28.55335,77.257432,South Delhi,Lajpat Nagar,Ring Road,Working,91,2024-11-17,2026-06-01
L06350,28.663611,77.26335,North-East Delhi,Seelampur,Pushta Road,Working,93,2020-03-13,2026-03-23
L06351,28.802213,77.024453,Outer Delhi,Bawana,Auchandi Road,Working,89,2024-05-21,2026-04-11
L06352,28.708875,77.102857,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Working,93,2024-09-17,2026-06-18
L06353,28.573796,77.24775,South Delhi,Lajpat Nagar,Ring Road,Working,99,2024-04-22,2026-02-08
L06354,28.53433,77.2022,South Delhi,Hauz Khas,August Kranti Marg,Working,93,2022-12-21,2026-03-15
L06355,28.840877,77.105345,Outer Delhi,Narela,Narela Road,Faulty,14,2022-04-23,2026-02-15
L06356,28.57397,77.242856,South Delhi,Lajpat Nagar,Ring Road,Working,82,2023-05-30,2026-05-03
L06357,28.66851,77.288959,North-East Delhi,Shahdara,Grand Trunk Road,Working,86,2023-03-06,2026-04-29
